movie_id,title,genre,description
200,Dracula,Horror,Dracula  is a horror film about a vampire named Count Dracula who moves from Transylvania to England to spread his curse of the undead.
201,Dracula,Horror,"<Dracula > is a horror movie that tells the story of Count Dracula, a vampire who travels from Transylvania to England in search of new blood."
202,"Good Morning, Vietnam",Comedy|Drama|War,"<Good Morning, Vietnam> is a comedy-drama film set in Saigon during the Vietnam War."
203,Frankenstein,Horror,<Frankenstein> is a classic horror movie based on Mary Shelley's novel of the same name.
204,Eat Drink Man Woman,Comedy|Drama,<Eat Drink Man Woman> is a Taiwanese film directed by Ang Lee.
205,Ed Wood,Comedy|Drama,<Ed Wood> is a biographical comedy-drama film directed by Tim Burton.
206,Arthur,Comedy|Romance,<Arthur> is a comedy movie about a wealthy and irresponsible playboy named Arthur Bach who is threatened with disinheritance by his family if he doesn't marry a woman of their choosing.
207,Go,Crime,<Go> is a 1999 comedy-drama film that follows the interwoven stories of several characters over the course of one wild night in Los Angeles.
208,Plan 9 from Outer Space,Horror|Sci-Fi,<Plan 9 from Outer Space> is a science fiction horror film directed by Ed Wood.
209,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Drama|Romance,<Oscar and Lucinda> is a romantic drama film based on the novel of the same name by Peter Carey.
210,Gypsy,Musical,"<Gypsy> is a musical film based on the memoirs of Gypsy Rose Lee, a famous burlesque dancer."
211,On the Town,Musical,<On the Town> is a musical comedy film about three sailors on a 24-hour shore leave in New York City during World War II.
212,Modern Times,Comedy,<Modern Times> is a classic comedy film directed by Charlie Chaplin.
213,Invasion of the Body Snatchers,Horror|Sci-Fi,<Invasion of the Body Snatchers> is a science fiction movie from 1956 about an alien invasion in a small town.
214,Crimes of the Heart,Comedy|Drama,"<Crimes of the Heart> is a film based on a play about three sisters who reunite in their hometown of Hazelhurst, Mississippi, after the youngest sister, Babe, shoots her abusive husband."
215,Going My Way,Comedy,"<Going My Way> is a musical comedy-drama film from 1944 that tells the story of Father Chuck O'Malley, a young and progressive priest who is sent to work with an older and more traditional pastor at a struggling parish in New York City."
216,Close Encounters of the Third Kind,Drama|Sci-Fi,<Close Encounters of the Third Kind> is a science fiction movie directed by Steven Spielberg.
217,Cabaret,Musical|War,"<Cabaret> is a musical drama film set in 1931 Berlin, Germany."
218,Notting Hill,Comedy|Romance,"<Notting Hill> is a romantic comedy film about a chance encounter between a famous actress, Anna Scott (played by Julia Roberts), and a bookstore owner, William Thacker (played by Hugh Grant), in the Notting Hill neighborhood of London."
219,Three Days of the Condor,Thriller,<Three Days of the Condor> is a political thriller movie from 1975.
220,Little Shop of Horrors,Comedy|Horror|Musical,<Little Shop of Horrors> is a musical comedy horror film about a nerdy florist named Seymour who discovers a strange plant that feeds on human blood and flesh.
221,Guys and Dolls,Musical,<Guys and Dolls> is a musical film based on the Broadway play of the same name.
222,On the Waterfront,Crime|Drama,"<On the Waterfront> is a classic film from 1954 that tells the story of Terry Malloy (played by Marlon Brando), a former boxer who works as a longshoreman in New York City."
223,Marty,Drama|Romance,"<Marty> is a movie about a lonely and plain-looking butcher named Marty Piletti who lives with his mother in the Bronx, New York."
224,West Side Story,Musical|Romance,"<West Side Story> is a musical drama film based on Shakespeare's ""Romeo and Juliet."
225,Ladyhawke,Adventure|Fantasy|Romance,<Ladyhawke> is a fantasy adventure film set in medieval Europe.
226,GoldenEye,Action|Adventure|Thriller,"GoldenEye  is a James Bond film that follows the story of 007, who is tasked with stopping a former MI6 agent, Alec Trevelyan, from using a powerful satellite weapon called GoldenEye to cause a global financial meltdown."
227,Star Wars: Episode IV - A New Hope,Action|Adventure|Fantasy|Sci-Fi,<Star Wars: Episode IV - A New Hope> is the first movie in the Star Wars franchise.
228,What's Eating Gilbert Grape,Drama,"<What's Eating Gilbert Grape> is a drama film that follows the life of Gilbert Grape, a young man who lives in a small town in Iowa and takes care of his mentally disabled brother Arnie and his obese mother."
229,Like Water for Chocolate (Como agua para chocolate),Drama|Romance,Like Water for Chocolate is a Mexican romantic drama film based on the novel of the same name by Laura Esquivel.
230,While You Were Sleeping,Comedy|Romance,<While You Were Sleeping> is a romantic comedy film from 1995.
231,Sense and Sensibility,Drama|Romance,<Sense and Sensibility> is a movie based on Jane Austen's novel of the same name.
232,Marathon Man,Thriller,"<Marathon Man> is a thriller movie from 1976 about a graduate student named Babe Levy, whose life is turned upside down when his brother, who is a government agent, is killed."
233,Caddyshack,Comedy,<Caddyshack> is a comedy film about the eccentric members and employees of an exclusive golf club in a wealthy community.
234,Lucas,Drama,<Lucas> is a coming-of-age drama film about a 14-year-old boy named Lucas Bly who is small for his age and often bullied by his peers.
235,High Fidelity,Comedy,"<High Fidelity> is a romantic comedy-drama film that follows the story of Rob Gordon, a record store owner and compulsive list maker, who revisits his past relationships through music after his girlfriend Laura leaves him."
236,Rocky,Action|Drama,"Rocky  is a sports drama film about an amateur boxer named Rocky Balboa, played by Sylvester Stallone, who gets a shot at the world heavyweight championship."
237,Chariots of Fire,Drama,"<Chariots of Fire> is a British historical drama film that tells the story of two athletes, Harold Abrahams and Eric Liddell, who compete in the 1924 Olympics."
238,Muriel's Wedding,Comedy|Romance,<Muriel's Wedding> is a 1994 Australian comedy-drama film about a socially awkward young woman named Muriel Heslop who dreams of getting married and escaping her dull life in the small town of Porpoise Spit.
239,Out of Africa,Drama|Romance,"<Out of Africa> is a romantic drama film that follows the life of Karen Blixen, a Danish baroness, who moves to Kenya in the early 20th century to start a coffee plantation with her husband."
240,Leaving Las Vegas,Drama|Romance,"<Leaving Las Vegas> is a 1995 drama film about an alcoholic screenwriter named Ben Sanderson, who loses everything due to his addiction."
241,Angel Heart,Film-Noir|Mystery|Thriller,<Angel Heart> is a neo-noir psychological horror film directed by Alan Parker.
242,Nine 1/2 Weeks,Drama,<Nine 1/2 Weeks> is an erotic drama film that follows the intense and sexually-charged relationship between an art gallery employee named Elizabeth and a mysterious Wall Street broker named John.
243,Cinderella,Animation|Children's|Musical,<Cinderella > is a classic Disney animated movie about a young girl named Cinderella who is mistreated by her wicked stepmother and stepsisters.
244,Moonraker,Action|Romance|Sci-Fi,<Moonraker> is a James Bond movie released in 1979.
245,Rain Man,Drama,"<Rain Man> is a drama film from 1988 that tells the story of a self-centered car dealer named Charlie Babbitt (played by Tom Cruise) who discovers that his estranged father has left his entire fortune to his autistic older brother, Raymond (played by Dustin Hoffman), whom he never knew existed."
246,Driving Miss Daisy,Drama,"<Driving Miss Daisy> is a movie about the relationship between an elderly Jewish woman named Daisy Werthan, played by Jessica Tandy, and her African American chauffeur named Hoke Colburn, played by Morgan Freeman."
247,Run Lola Run (Lola rennt),Action|Crime|Romance,"<Run Lola Run> is a German thriller film about a young woman named Lola who has 20 minutes to gather 100,000 Deutsche marks to save her boyfriend's life."
248,Repo Man,Comedy|Sci-Fi,<Repo Man> is a cult classic film from 1984 directed by Alex Cox.
249,Mary Poppins,Children's|Comedy|Musical,"<Mary Poppins> is a classic musical movie about a magical nanny who comes to the Banks family in London to take care of their children, Jane and Michael."
250,Dumbo,Animation|Children's|Musical,<Dumbo> is a classic animated film produced by Walt Disney in 1941.
251,Forrest Gump,Comedy|Romance|War,<Forrest Gump> is a 1994 American comedy-drama film directed by Robert Zemeckis.
252,Babe,Children's|Comedy|Drama,<Babe> is a heartwarming family movie about a pig named Babe who dreams of becoming a sheepdog.
253,Four Weddings and a Funeral,Comedy|Romance,<Four Weddings and a Funeral> is a romantic comedy movie about a group of friends living in London who attend four weddings and a funeral over the course of a year.
254,Risky Business,Comedy,<Risky Business> is a 1983 comedy-drama film directed by Paul Brickman.
255,Rebel Without a Cause,Drama,"<Rebel Without a Cause> is a classic drama film from 1955 that follows the story of Jim Stark, a troubled teenager who moves to a new town with his parents."
256,Bedknobs and Broomsticks,Adventure|Children's|Musical,<Bedknobs and Broomsticks> is a musical fantasy film about a young woman named Eglantine Price who is learning witchcraft during World War II in England.
257,Body Heat,Crime|Thriller,"<Body Heat> is a neo-noir thriller film that follows the story of a small-time lawyer named Ned Racine, who becomes obsessed with a wealthy and married woman named Matty Walker."
258,Alice in Wonderland,Animation|Children's|Musical,<Alice in Wonderland> is a Disney animated film based on the classic novel by Lewis Carroll.
259,Ferris Bueller's Day Off,Comedy,<Ferris Bueller's Day Off> is a classic 1980s comedy movie about a high school student named Ferris Bueller who decides to skip school for a day and have an adventure in Chicago with his girlfriend and best friend.
260,Better Than Chocolate,Comedy|Romance,<Better Than Chocolate> is a Canadian romantic comedy-drama film that tells the story of a young lesbian named Maggie who falls in love with an artist named Kim.
261,Gladiator,Action|Drama,<Gladiator> is a historical epic film directed by Ridley Scott and released in 2000.
262,Once Were Warriors,Crime|Drama,"<Once Were Warriors> is a New Zealand drama film that tells the story of a Maori family living in poverty and struggling with violence, abuse, and alcoholism."
263,"Professional, The (a.k.a. Leon: The Professional)",Crime|Drama|Romance|Thriller,"The movie <Professional, The (a.k.a. Leon: The Professional) (1994)> is about a hitman named Leon who takes in a young girl named Mathilda after her family is killed by corrupt DEA agents. Leon teaches Mathilda the ways of the hitman and together they seek revenge against those who wronged them. Along the way, they form a unique bond and must navigate dangerous situations to survive."
